easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,thickness (ft),proppant weight (lbs),pump rate (cubic feet/min)
5500.0,16500.0,0.05,0.01,0.353,7506142.526,0.15572238465587643,0.8442776153441236,5.0,923950.284382034,258.7842530340729
5598.0,16500.0,0.07,0.025,0.353,7527827.638,0.15570971669715122,0.8442902833028487,5.0,,
5696.0,16500.0,0.04,0.005,0.353,7549500.207,0.15569668716285315,0.8443033128371469,5.0,,
5794.0,16500.0,0.06,0.012,0.353,7571160.627,0.1556832853989345,0.8443167146010655,5.0,,
5892.0,16500.0,0.04,0.005,0.353,7592809.299,0.15566950068010757,0.8443304993198925,5.0,,
5989.0,16500.0,0.05,0.01,0.353,7614446.623,0.1556553222254357,0.8443446777745642,5.0,,
6087.0,16500.0,0.06,0.01,0.352,7636073.006,0.15564073921522453,0.8443592607847754,5.0,,
6185.0,16500.0,0.08,0.03,0.352,7657688.858,0.15562574080889735,0.8443742591911026,5.0,,
6283.0,16500.0,0.05,0.008,0.352,7679294.587,0.15561031616401966,0.8443896838359803,5.0,,
6381.0,16500.0,0.05,0.009,0.352,7700890.606,0.1555944544563527,0.8444055455436473,5.0,,
6479.0,16500.0,0.08,0.022,0.352,7722477.325,0.15557814490106955,0.8444218550989304,5.0,,
6577.0,16500.0,0.05,0.011,0.352,7744055.156,0.1555613767748915,0.8444386232251084,5.0,,
6675.0,16500.0,0.04,0.007,0.352,7765624.508,0.1555441394397009,0.8444558605602991,5.0,,
6773.0,16500.0,0.08,0.029,0.352,7787185.788,0.15552642236675818,0.8444735776332418,5.0,,
6871.0,16500.0,0.06,0.011,0.351,7808739.398,0.15550821516217106,0.8444917848378289,5.0,528903.78648566,315.4314628479285
6968.0,16500.0,0.06,0.016,0.351,7830285.738,0.15548950759349597,0.844510492406504,5.0,,
7066.0,16500.0,0.04,0.006,0.351,7851825.199,0.155470289617057,0.844529710382943,5.0,,
7164.0,16500.0,0.04,0.005,0.351,7873358.169,0.15545055140636327,0.8445494485936367,5.0,,
7262.0,16500.0,0.04,0.006,0.351,7894885.025,0.15543028338149675,0.8445697166185032,5.0,,
7360.0,16500.0,0.04,0.006,0.351,7916406.135,0.15540947623876245,0.8445905237612376,5.0,,
7458.0,16500.0,0.06,0.01,0.351,7937921.859,0.15538812098176236,0.8446118790182376,5.0,,
7556.0,16500.0,0.07,0.023,0.351,7959432.542,0.1553662089526876,0.8446337910473124,5.0,,
7654.0,16500.0,0.05,0.012,0.351,7980938.519,0.15534373186431738,0.8446562681356826,5.0,,
7752.0,16500.0,0.08,0.017,0.35,8002440.11,0.15532068183217762,0.8446793181678224,5.0,,
7850.0,16500.0,0.08,0.017,0.35,8002440.11,0.15532068183217762,0.8446793181678224,5.0,,
7947.0,16500.0,0.04,0.006,0.35,8023937.617,0.15529705140753491,0.8447029485924651,5.0,,
8045.0,16500.0,0.06,0.016,0.35,8045431.329,0.15527283360991467,0.8447271663900853,5.0,,
8143.0,16500.0,0.06,0.015,0.35,8066921.514,0.15524802196069346,0.8447519780393066,5.0,,
8241.0,16500.0,0.05,0.012,0.35,8088408.422,0.15522261051529226,0.8447773894847077,5.0,693438.0442644578,269.5885919952071
8339.0,16500.0,0.08,0.026,0.35,8109892.28,0.15519659389645823,0.8448034061035418,5.0,,
8437.0,16500.0,0.06,0.014,0.35,8131373.296,0.1551699673263992,0.8448300326736008,5.0,,
8535.0,16500.0,0.06,0.012,0.35,8152851.653,0.15514272665863438,0.8448572733413656,5.0,,
8633.0,16500.0,0.06,0.015,0.349,8174327.507,0.15511486840922667,0.8448851315907733,5.0,,
8731.0,16500.0,0.08,0.021,0.349,8195800.993,0.15508638978707512,0.8449136102129249,5.0,,
8829.0,16500.0,0.03,0.003,0.349,8217272.214,0.15505728872351832,0.8449427112764817,5.0,,
8926.0,16500.0,0.05,0.012,0.349,8238741.249,0.15502756390023162,0.8449724360997684,5.0,,
9024.0,16500.0,0.06,0.012,0.349,8260208.144,0.1549972147762912,0.8450027852237088,5.0,,
