easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,thickness (ft),proppant weight (lbs),pump rate (cubic feet/min)
40500.0,34600.0,0.04,0.007,0.333,11251990.514,0.1868033433444217,0.8131966566555783,106.14354127293507,558253.7908077585,285.8855703570527
40557.0,34600.0,0.03,0.005,0.333,11229791.662,0.1877755133894728,0.8122244866105273,106.22645483098394,,
40614.0,34600.0,0.03,0.005,0.333,11229791.662,0.1877755133894728,0.8122244866105273,106.22645483098394,720702.720746154,296.70409380020607
40671.0,34600.0,0.05,0.01,0.333,11207553.301,0.18874620474399462,0.8112537952560054,106.30871584993268,,
40728.0,34600.0,0.05,0.01,0.333,11207553.301,0.18874620474399462,0.8112537952560054,106.30871584993268,1048619.4721983522,209.32238022230314
40785.0,34600.0,0.06,0.015,0.333,11185277.788,0.18971532960998427,0.8102846703900157,106.39033808466962,,
40842.0,34600.0,0.06,0.015,0.333,11185277.788,0.18971532960998427,0.8102846703900157,106.39033808466962,861619.9951597095,302.7706338223513
40899.0,34600.0,0.06,0.015,0.332,11162967.49,0.19068279999966076,0.8093172000003392,106.47133483545329,,
40956.0,34600.0,0.07,0.025,0.332,11140624.789,0.1916485277279545,0.8083514722720455,106.55171893301495,405449.5580775369,410.6592045557559
41013.0,34600.0,0.07,0.025,0.332,11140624.789,0.1916485277279545,0.8083514722720455,106.55171893301495,,
41071.0,34600.0,0.05,0.013,0.332,11118252.075,0.19261242440509585,0.8073875755949041,106.63150272347151,979277.9636313725,314.4612230421389
41128.0,34600.0,0.05,0.013,0.332,11118252.075,0.19261242440509585,0.8073875755949041,106.63150272347151,,
41185.0,34600.0,0.04,0.006,0.332,11095851.754,0.19357440142934842,0.8064255985706515,106.71069805307978,779574.7585424609,303.86609013760125
41242.0,34600.0,0.04,0.006,0.332,11095851.754,0.19357440142934842,0.8064255985706515,106.71069805307978,,
41299.0,34600.0,0.07,0.016,0.332,11073426.242,0.19453436997939638,0.8054656300206036,106.78931625281416,933866.5362635538,321.7334888775065
41356.0,34600.0,0.06,0.018,0.332,11050977.971,0.19549224100704438,0.8045077589929557,106.86736812276344,,
41413.0,34600.0,0.06,0.018,0.332,11050977.971,0.19549224100704438,0.8045077589929557,106.86736812276344,498482.7496754909,358.7007707511961
41470.0,34600.0,0.04,0.007,0.331,11028509.383,0.19644792522968385,0.8035520747703162,106.94486391638848,,
41527.0,34600.0,0.04,0.007,0.331,11028509.383,0.19644792522968385,0.8035520747703162,106.94486391638848,1040645.7056048254,347.1549812373069
41584.0,34600.0,0.06,0.012,0.331,11006022.933,0.19740133312281016,0.8025986668771898,107.02181332457825,,
41641.0,34600.0,0.06,0.012,0.331,11006022.933,0.19740133312281016,0.8025986668771898,107.02181332457825,837648.6696309515,352.66405448758724
41698.0,34600.0,0.06,0.013,0.331,10983521.091,0.1983523749125448,0.8016476250874552,107.09822545953648,,
41755.0,34600.0,0.05,0.01,0.331,10961006.341,0.19930096056810795,0.800699039431892,107.1741088385532,368388.01164857805,275.92711032061203
41812.0,34600.0,0.05,0.01,0.331,10961006.341,0.19930096056810795,0.800699039431892,107.1741088385532,,
41869.0,34600.0,0.06,0.014,0.331,10938481.178,0.20024699979423358,0.7997530002057665,107.24947136754044,1939704.0957046133,218.32685668738395
41926.0,34600.0,0.06,0.014,0.331,10938481.178,0.20024699979423358,0.7997530002057665,107.24947136754044,,
41983.0,34600.0,0.03,0.004,0.331,10915948.113,0.2011904020236956,0.7988095979763044,107.32432032448483,840289.7224984964,242.7652476104005
42040.0,34600.0,0.03,0.004,0.331,10915948.113,0.2011904020236956,0.7988095979763044,107.32432032448483,,
42097.0,34600.0,0.05,0.01,0.33,10893409.67,0.20213107640963812,0.7978689235903619,107.3986623426998,647778.4647998398,328.2235401009226
42155.0,34600.0,0.05,0.01,0.33,10870868.39,0.2030689318180625,0.7969310681819375,107.47250339396105,,
42212.0,34600.0,0.05,0.01,0.33,10870868.39,0.2030689318180625,0.7969310681819375,107.47250339396105,694967.1697739256,247.27138113986388
42269.0,34600.0,0.06,0.015,0.33,10848326.825,0.20400387682022245,0.7959961231797775,107.54584877148142,,
42326.0,34600.0,0.06,0.015,0.33,10848326.825,0.20400387682022245,0.7959961231797775,107.54584877148142,706839.564048763,353.198324815055
42383.0,34600.0,0.06,0.02,0.33,10825787.544,0.20493581968506566,0.7950641803149343,107.61870307279916,,
42440.0,34600.0,0.06,0.02,0.33,10825787.544,0.20493581968506566,0.7950641803149343,107.61870307279916,732093.0748155819,358.76449910528004
42497.0,34600.0,0.02,0.002,0.33,10803253.131,0.20586466837162817,0.7941353316283718,107.69107018250975,,
42554.0,34600.0,0.05,0.01,0.33,10780726.183,0.20679033052151963,0.7932096694784804,107.76295325492688,1097772.3151510593,327.3259730815489
42611.0,34600.0,0.05,0.01,0.33,10780726.183,0.20679033052151963,0.7932096694784804,107.76295325492688,,
42668.0,34600.0,0.08,0.025,0.33,10758209.316,0.20771271345143924,0.7922872865485607,107.83435469663128,448282.8814561794,265.05807123113976
42725.0,34600.0,0.08,0.025,0.33,10758209.316,0.20771271345143924,0.7922872865485607,107.83435469663128,,
42782.0,34600.0,0.07,0.013,0.329,10735705.159,0.20863172414566677,0.7913682758543332,107.90527614895558,880206.0898188588,395.30059786909476
42839.0,34600.0,0.07,0.013,0.329,10735705.159,0.20863172414566677,0.7913682758543332,107.90527614895558,,
42896.0,34600.0,0.06,0.018,0.329,10713216.358,0.2095472692486997,0.7904527307513003,107.97571847044199,407735.0898954075,292.8397162949906
42953.0,34600.0,0.05,0.008,0.329,10690745.574,0.21045925505792687,0.7895407449420732,108.04568171921541,,
43010.0,34600.0,0.05,0.008,0.329,10690745.574,0.21045925505792687,0.7895407449420732,108.04568171921541,1682458.7161458624,350.0680457310715
43067.0,34600.0,0.06,0.011,0.329,10668295.486,0.21136758751643764,0.7886324124835624,108.1151651354186,,
43124.0,34600.0,0.06,0.011,0.329,10668295.486,0.21136758751643764,0.7886324124835624,108.1151651354186,1221123.9432031997,337.95717979404657
43182.0,34600.0,0.06,0.014,0.329,10645868.789,0.21227217220596034,0.7877278277940396,108.1841671235889,,
43239.0,34600.0,0.06,0.014,0.329,10645868.789,0.21227217220596034,0.7877278277940396,108.1841671235889,329007.10776720365,246.1315112990972
43296.0,34600.0,0.06,0.013,0.329,10623468.194,0.21317291433992255,0.7868270856600774,108.25268523515278,,
43353.0,34600.0,0.07,0.023,0.329,10601096.43,0.21406971875673422,0.7859302812432658,108.32071615096937,180805.40100325915,321.3009005552103
43410.0,34600.0,0.07,0.023,0.329,10601096.43,0.21406971875673422,0.7859302812432658,108.32071615096937,,
43467.0,34600.0,0.07,0.019,0.328,10578756.242,0.21496248991331782,0.7850375100866822,108.38825566399323,1000630.729607222,330.27356962151896
43524.0,34600.0,0.07,0.019,0.328,10578756.242,0.21496248991331782,0.7850375100866822,108.38825566399323,,
43581.0,34600.0,0.06,0.016,0.328,10556450.393,0.2158511318787998,0.7841488681212002,108.45529866211157,1063727.678304436,366.6674821781098
43638.0,34600.0,0.06,0.016,0.328,10556450.393,0.2158511318787998,0.7841488681212002,108.45529866211157,,
43695.0,34600.0,0.06,0.013,0.328,10534181.664,0.21673554832864753,0.7832644516713525,108.52183911118917,601836.1885252099,233.38250899870087
43752.0,34600.0,0.09,0.032,0.328,10511952.854,0.217615642539142,0.782384357460858,108.58787003835123,,
43809.0,34600.0,0.09,0.032,0.328,10511952.854,0.217615642539142,0.782384357460858,108.58787003835123,1072192.329903647,361.9375885626837
43866.0,34600.0,0.06,0.011,0.328,10489766.777,0.21849131738210978,0.7815086826178902,108.65338351562097,,
43923.0,34600.0,0.06,0.011,0.328,10489766.777,0.21849131738210978,0.7815086826178902,108.65338351562097,707077.5170600428,207.54666684288065
43980.0,34600.0,0.07,0.02,0.328,10467626.27,0.21936247532035077,0.7806375246796492,108.71837064388784,,
44037.0,34600.0,0.07,0.02,0.328,10467626.27,0.21936247532035077,0.7806375246796492,108.71837064388784,409969.28066688275,378.2853589803808
44094.0,34600.0,0.06,0.016,0.327,10445534.183,0.22022901840349987,0.7797709815965002,108.7828215373635,,
44151.0,34600.0,0.05,0.013,0.327,10423493.389,0.22109084826447004,0.77890915173553,108.8467253085137,725438.2759810825,384.63211780049915
44208.0,34600.0,0.05,0.013,0.327,10423493.389,0.22109084826447004,0.77890915173553,108.8467253085137,,
44266.0,34600.0,0.06,0.014,0.327,10401506.776,0.2219478661166706,0.7780521338833294,108.91007005363728,1733964.3706290892,434.5855107997338
44323.0,34600.0,0.06,0.014,0.327,10401506.776,0.2219478661166706,0.7780521338833294,108.91007005363728,,
44380.0,34600.0,0.06,0.016,0.327,10379577.251,0.2227999727520285,0.7772000272479715,108.97284283909889,983063.5492616013,366.2175130175119
44437.0,34600.0,0.06,0.016,0.327,10379577.251,0.2227999727520285,0.7772000272479715,108.97284283909889,,
44494.0,34600.0,0.08,0.023,0.327,10357707.742,0.22364706853983804,0.7763529314601619,109.035029688374,612955.6284474314,156.78835580289388
44551.0,34600.0,0.05,0.011,0.327,10335901.193,0.22448905342664915,0.7755109465733508,109.09661556997075,,
44608.0,34600.0,0.05,0.011,0.327,10335901.193,0.22448905342664915,0.7755109465733508,109.09661556997075,555641.9296884912,361.70997728071177
44665.0,34600.0,0.05,0.009,0.327,10314160.567,0.22532582693726216,0.7746741730627378,109.15758438637528,,
44722.0,34600.0,0.05,0.009,0.327,10314160.567,0.22532582693726216,0.7746741730627378,109.15758438637528,790125.9592037858,316.2613595667181
44779.0,34600.0,0.08,0.034,0.327,10292488.846,0.2261572881770192,0.7738427118229808,109.21791896413296,,
44836.0,34600.0,0.08,0.034,0.327,10292488.846,0.2261572881770192,0.7738427118229808,109.21791896413296,1058964.6701932652,314.04664127491054
44893.0,34600.0,0.06,0.016,0.326,10270889.031,0.22698333583547356,0.7730166641645264,109.27760104519038,,
44950.0,34600.0,0.05,0.01,0.326,10249364.141,0.22780386819147166,0.7721961318085283,109.33661127966307,1002346.4605109744,232.67563074996866
45007.0,34600.0,0.05,0.01,0.326,10249364.141,0.22780386819147166,0.7721961318085283,109.33661127966307,,
45064.0,34600.0,0.08,0.028,0.326,10227917.212,0.22861878312021072,0.7713812168797893,109.39492922018495,578347.553037657,340.4058266881768
45121.0,34600.0,0.08,0.028,0.326,10227917.212,0.22861878312021072,0.7713812168797893,109.39492922018495,,
45178.0,34600.0,0.07,0.02,0.326,10206551.299,0.2294279781019549,0.7705720218980451,109.4525333179946,313594.37585661304,291.76297862514554
45235.0,34600.0,0.07,0.02,0.326,10206551.299,0.2294279781019549,0.7705720218980451,109.4525333179946,,
45292.0,34600.0,0.08,0.03,0.326,10185269.475,0.23023135023294883,0.7697686497670512,109.50940092097278,548456.0455552901,287.850528041063
45350.0,34600.0,0.08,0.03,0.326,10185269.475,0.23023135023294883,0.7697686497670512,109.50940092097278,,
45407.0,34600.0,0.07,0.017,0.326,10164074.829,0.23102879623855793,0.768971203761442,109.56550827376697,966469.7700867306,301.3605105440103
45464.0,34600.0,0.07,0.024,0.326,10142970.469,0.23182021248898044,0.7681797875110196,109.62083052028791,,
45521.0,34600.0,0.07,0.024,0.326,10142970.469,0.23182021248898044,0.7681797875110196,109.62083052028791,773438.66247011,271.94551115776176
45578.0,34600.0,0.04,0.007,0.325,10121959.517,0.23260549501765437,0.7673945049823456,109.67534170873648,,
45635.0,34600.0,0.04,0.007,0.325,10121959.517,0.23260549501765437,0.7673945049823456,109.67534170873648,872465.0062730846,211.08941423258244
45692.0,34600.0,0.06,0.013,0.325,10101045.111,0.23338453954267283,0.7666154604573272,109.72901479945187,,
45749.0,34600.0,0.06,0.013,0.325,10101045.111,0.23338453954267283,0.7666154604573272,109.72901479945187,881254.1357892307,371.6918091578906
45806.0,34600.0,0.05,0.008,0.325,10080230.406,0.23415724149147957,0.7658427585085205,109.78182167573324,,
45863.0,34600.0,0.07,0.021,0.325,10059518.571,0.23492349602895723,0.7650765039710428,109.83373315804936,1191107.7071600766,228.81556958472527
45920.0,34600.0,0.07,0.021,0.325,10059518.571,0.23492349602895723,0.7650765039710428,109.83373315804936,,
45977.0,34600.0,0.06,0.02,0.325,10038912.785,0.23568319808958582,0.7643168019104142,109.88471902171221,1284504.3273571697,369.3056774782006
46034.0,34600.0,0.06,0.02,0.325,10038912.785,0.23568319808958582,0.7643168019104142,109.88471902171221,,
46091.0,34600.0,0.05,0.012,0.325,10018416.245,0.23643624241348715,0.7635637575865128,109.93474801849865,1175921.2772867738,286.8156589792331
46148.0,34600.0,0.05,0.012,0.325,10018416.245,0.23643624241348715,0.7635637575865128,109.93474801849865,,
