easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,thickness (ft),proppant weight (lbs),pump rate (cubic feet/min)
59100.0,25400.0,0.11,0.048,0.301,9024573.625,0.22043603504827988,0.7795639649517201,101.78744391730791,141123.79569787325,330.88314280152554
59170.0,25400.0,0.08,0.022,0.301,9020188.808,0.2199018082791457,0.7800981917208543,101.71632110954873,718834.1321376427,322.9526656753053
59240.0,25400.0,0.08,0.022,0.301,9020188.808,0.2199018082791457,0.7800981917208543,101.71632110954873,279477.8789678542,234.16377971335623
59310.0,25400.0,0.06,0.016,0.301,9015919.373,0.2193630295343097,0.7806369704656904,101.64575669389956,880457.1915543673,220.34689214868487
59380.0,25400.0,0.08,0.028,0.301,9011765.528,0.21881975216502522,0.7811802478349748,101.57575092530303,136460.10837565974,256.95211026059974
59451.0,25400.0,0.07,0.017,0.3,9007727.473,0.21827202943275756,0.7817279705672424,101.50630337970209,397341.86325530586,198.6111727168977
59521.0,25400.0,0.07,0.017,0.3,9007727.473,0.21827202943275756,0.7817279705672424,101.50630337970209,1467279.1826354463,276.10421137580505
59591.0,25400.0,0.09,0.029,0.3,9003805.397,0.21771991451828396,0.782280085481716,101.43741296178214,1201661.5592339889,210.3438841777637
59661.0,25400.0,0.09,0.029,0.3,8999999.483,0.2171634605306834,0.7828365394693166,101.36907791247728,1048666.83391124,346.2031117336362
59731.0,25400.0,0.09,0.029,0.3,8999999.483,0.2171634605306834,0.7828365394693166,101.36907791247728,623357.1654508587,222.7072476994034
59801.0,25400.0,0.08,0.025,0.3,8996309.898,0.21660272051627966,0.7833972794837203,101.30129581611206,430312.94625350577,248.19597707931302
59871.0,25400.0,0.08,0.025,0.3,8992736.803,0.21603774746744112,0.7839622525325589,101.23406360731491,863528.2453237273,228.47140714289898
59941.0,25400.0,0.08,0.025,0.3,8992736.803,0.21603774746744112,0.7839622525325589,101.23406360731491,479850.05624237814,245.0466454899418
60011.0,25400.0,0.06,0.012,0.3,8989280.341,0.2154685943312285,0.7845314056687716,101.16737757759536,812059.5581345507,338.8708518427804
60082.0,25400.0,0.11,0.044,0.3,8985940.646,0.21489531401815673,0.7851046859818432,101.10123338159497,1505145.2039534263,319.72487563121615
60152.0,25400.0,0.09,0.037,0.3,8982717.834,0.21431795941074536,0.7856820405892546,101.03562604311776,344672.7450915741,272.6301488576594
60222.0,25400.0,0.09,0.037,0.3,8982717.834,0.21431795941074536,0.7856820405892546,101.03562604311776,1139142.3416080303,246.75557830552583
60292.0,25400.0,0.09,0.04,0.3,8979612.007,0.21373658337192844,0.7862634166280715,100.97054996078082,631654.2787844997,407.6176825256652
60362.0,25400.0,0.08,0.017,0.3,8976623.252,0.21315123875358347,0.7868487612464166,100.90599891344847,978402.8026040465,357.7463494615108
