easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,thickness (ft),proppant weight (lbs),pump rate (cubic feet/min)
85600.0,84100.0,0.03,0.004,0.289,8730934.197,0.15797486932209145,0.8420251306779085,63.50609278783604,485750.01275105355,187.3097852459842
85685.0,84100.0,0.05,0.009,0.289,8714500.705,0.1571169188846897,0.8428830811153103,63.16496735869919,,
85771.0,84100.0,0.04,0.005,0.289,8698111.555,0.15626064454650468,0.8437393554534953,62.8238896983091,,
85856.0,84100.0,0.04,0.009,0.288,8681768.631,0.15540617867645515,0.8445938213235449,62.48288405048837,1181428.1463456464,239.48084783833644
85942.0,84100.0,0.04,0.009,0.288,8681768.631,0.15540617867645515,0.8445938213235449,62.48288405048837,,
86027.0,84100.0,0.02,0.001,0.288,8665473.815,0.15455365401668533,0.8454463459833147,62.14197452505078,,
86113.0,84100.0,0.03,0.003,0.288,8649228.983,0.15370320360544407,0.8462967963945559,61.80118509166617,550726.9181593275,270.445723097678
86198.0,84100.0,0.03,0.005,0.288,8633036.005,0.15285496069326607,0.8471450393067339,61.46053957334522,,
86283.0,84100.0,0.06,0.012,0.288,8616896.747,0.15200905865204892,0.847990941347951,61.12006163955262,,
86369.0,84100.0,0.06,0.015,0.288,8600813.065,0.15116563087706297,0.848834369122937,60.779774798830026,244800.7119417864,282.3045281628503
86454.0,84100.0,0.02,0.002,0.288,8584786.807,0.15032481068170833,0.8496751893182917,60.43970239124185,,
86540.0,84100.0,0.02,0.002,0.288,8584786.807,0.15032481068170833,0.8496751893182917,60.43970239124185,,
86625.0,84100.0,0.03,0.003,0.287,8568819.809,0.1494867311849762,0.8505132688150238,60.09986758027961,434065.89948769205,232.51809794176364
86711.0,84100.0,0.03,0.002,0.287,8552913.899,0.14865152519149893,0.8513484748085011,59.76029334437235,,
86796.0,84100.0,0.02,0.001,0.287,8537070.888,0.14781932506419426,0.8521806749358057,59.421002468100006,,
86881.0,84100.0,0.04,0.005,0.287,8521292.576,0.14699026258961914,0.8530097374103809,59.08201753291656,308084.5775137546,396.37882054987733
86967.0,84100.0,0.03,0.004,0.287,8505580.743,0.14616446883605186,0.8538355311639482,58.74336090757154,,
87052.0,84100.0,0.05,0.01,0.287,8489937.155,0.14534207400437055,0.8546579259956295,58.405054738120015,,
87138.0,84100.0,0.05,0.01,0.287,8489937.155,0.14534207400437055,0.8546579259956295,58.405054738120015,871248.6168218093,294.053540796175
87223.0,84100.0,0.04,0.005,0.287,8474363.556,0.1445232072720559,0.8554767927279441,58.06712093758547,,
87309.0,84100.0,0.05,0.01,0.286,8458861.669,0.14370799663049114,0.8562920033695088,57.7295811752811,,
