easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,thickness (ft),proppant weight (lbs),pump rate (cubic feet/min)
86700.0,50900.0,0.07,0.019,0.295,10522801.861,0.1901930460866511,0.8098069539133489,22.799355255534763,731847.3153200758,287.27387931228964
86772.0,50900.0,0.05,0.009,0.295,10536888.987,0.18982835413103424,0.8101716458689657,22.496499296911093,,
86844.0,50900.0,0.05,0.009,0.295,10536888.987,0.18982835413103424,0.8101716458689657,22.496499296911093,,
86916.0,50900.0,0.04,0.006,0.295,10550875.133,0.18946297008366567,0.8105370299163344,22.19403475029003,525671.9648532197,342.8331440311941
86988.0,50900.0,0.06,0.016,0.295,10564758.191,0.18909685222476919,0.8109031477752309,21.8919995807897,,
87060.0,50900.0,0.06,0.014,0.295,10578535.981,0.18872995781278853,0.8112700421872114,21.59043255420617,,
87132.0,50900.0,0.06,0.014,0.295,10578535.981,0.18872995781278853,0.8112700421872114,21.59043255420617,1216607.1494662513,252.43682747696715
87204.0,50900.0,0.06,0.014,0.294,10592206.252,0.18836224301173454,0.8116377569882655,21.289373300569192,,
87275.0,50900.0,0.06,0.015,0.294,10605766.673,0.18799366281027394,0.812006337189726,20.988862384709726,,
87347.0,50900.0,0.06,0.015,0.294,10605766.673,0.18799366281027394,0.812006337189726,20.988862384709726,1051852.7593562496,264.82722387546795
87419.0,50900.0,0.06,0.014,0.294,10619214.825,0.18762417093082903,0.8123758290691709,20.688941384842455,,
87491.0,50900.0,0.03,0.003,0.294,10632548.198,0.1872537197278751,0.8127462802721249,20.389652980147947,,
87563.0,50900.0,0.07,0.021,0.293,10645764.181,0.18688226007365816,0.8131177399263418,20.091041048771782,894241.1615847228,339.4746609524014
87635.0,50900.0,0.07,0.021,0.293,10645764.181,0.18688226007365816,0.8131177399263418,20.091041048771782,,
87707.0,50900.0,0.05,0.009,0.293,10658860.051,0.18650974122960567,0.8134902587703943,19.79315077757635,,
87779.0,50900.0,0.04,0.007,0.293,10671832.969,0.18613611070158306,0.8138638892984169,19.496028785377504,792428.2528594658,236.0008458416511
87851.0,50900.0,0.07,0.015,0.293,10684679.961,0.18576131407666055,0.8142386859233395,19.19972326135063,,
87923.0,50900.0,0.07,0.015,0.293,10684679.961,0.18576131407666055,0.8142386859233395,19.19972326135063,,
87995.0,50900.0,0.07,0.018,0.293,10697397.913,0.1853852948388788,0.8146147051611212,18.9042841209677,686909.581847318,308.482792237695
88067.0,50900.0,0.06,0.01,0.292,10709983.552,0.18500799416152486,0.8149920058384752,18.609763181401764,,
88139.0,50900.0,0.06,0.01,0.292,10709983.552,0.18500799416152486,0.8149920058384752,18.609763181401764,,
88211.0,50900.0,0.07,0.024,0.292,10722433.432,0.18462935067285066,0.8153706493271493,18.31621435884969,1232055.2162315468,280.651155005337
88283.0,50900.0,0.02,0.001,0.292,10734743.916,0.1842493001928343,0.8157506998071657,18.023693890136748,,
88354.0,50900.0,0.05,0.01,0.292,10746911.159,0.18386777543836288,0.8161322245616371,17.73226058021603,,
88426.0,50900.0,0.05,0.01,0.292,10746911.159,0.18386777543836288,0.8161322245616371,17.73226058021603,413039.38724839885,294.5771011222795
88498.0,50900.0,0.04,0.009,0.292,10758931.079,0.18348470569595604,0.8165152943040439,17.441976076942968,,
88570.0,50900.0,0.07,0.014,0.291,10770799.342,0.18310001646288296,0.816899983537117,17.152905171919976,,
88642.0,50900.0,0.07,0.014,0.291,10770799.342,0.18310001646288296,0.816899983537117,17.152905171919976,494436.60654252063,234.0714690034166
88714.0,50900.0,0.05,0.01,0.291,10782511.329,0.18271362906118735,0.8172863709388126,16.86511612378626,,
88786.0,50900.0,0.04,0.007,0.291,10794062.114,0.1823254602367955,0.8176745397632045,16.578680994044923,,
88858.0,50900.0,0.07,0.018,0.291,10805446.435,0.18193542176576477,0.8180645782342353,16.293675976757243,753745.4052076909,345.17708490562404
88930.0,50900.0,0.07,0.018,0.291,10805446.435,0.18193542176576477,0.8180645782342353,16.293675976757243,,
89002.0,50900.0,0.05,0.012,0.291,10816658.673,0.1815434201084467,0.8184565798915533,16.0101816881234,,
89074.0,50900.0,0.06,0.012,0.29,10827692.833,0.18114935617982258,0.8188506438201775,15.728283359614524,1299914.9394119557,302.27638902979385
89146.0,50900.0,0.06,0.012,0.29,10827692.833,0.18114935617982258,0.8188506438201775,15.728283359614524,,
89218.0,50900.0,0.06,0.016,0.29,10838542.548,0.1807531253435394,0.8192468746564606,15.448070844330218,,
89290.0,50900.0,0.05,0.013,0.29,10849201.103,0.18035461779324174,0.8196453822067582,15.16963830099224,419354.83345406264,357.8817380895822
89361.0,50900.0,0.05,0.008,0.29,10859661.497,0.17995371955008763,0.8200462804499123,14.893083364594542,,
89433.0,50900.0,0.05,0.008,0.29,10859661.497,0.17995371955008763,0.8200462804499123,14.893083364594542,,
89505.0,50900.0,0.06,0.013,0.29,10869916.573,0.17955031436841787,0.8204496856315822,14.618505560740488,594625.2434207909,394.3824236163346
89577.0,50900.0,0.04,0.004,0.289,10879959.221,0.17914428686364428,0.8208557131363557,14.346003702008153,,
89649.0,50900.0,0.04,0.004,0.289,10879959.221,0.17914428686364428,0.8208557131363557,14.346003702008153,,
89721.0,50900.0,0.04,0.006,0.289,10889782.682,0.17873552709424972,0.8212644729057503,14.075672073112493,916303.125896604,353.8217702539227
89793.0,50900.0,0.06,0.017,0.289,10899380.944,0.1783239365638183,0.8216760634361817,13.807595433605165,,
89865.0,50900.0,0.06,0.018,0.289,10908749.197,0.1779094351245379,0.8220905648754621,13.541843269641168,,
89937.0,50900.0,0.06,0.018,0.289,10908749.197,0.1779094351245379,0.8220905648754621,13.541843269641168,197955.46012476156,375.4191949523507
90009.0,50900.0,0.04,0.006,0.289,10917884.272,0.17749196766600142,0.8225080323339986,13.278464224387328,,
90081.0,50900.0,0.09,0.037,0.289,10926784.973,0.17707150906581068,0.8229284909341893,13.01748197620231,,
90153.0,50900.0,0.05,0.012,0.288,10935452.194,0.17664806602698582,0.8233519339730142,12.758893709219471,577166.2860105925,292.47465154962765
90225.0,50900.0,0.05,0.012,0.288,10935452.194,0.17664806602698582,0.8233519339730142,12.758893709219471,,
90297.0,50900.0,0.05,0.008,0.288,10943888.796,0.17622167524324533,0.8237783247567547,12.502671642307554,,
90369.0,50900.0,0.06,0.013,0.288,10952099.286,0.17579239845100805,0.824207601548992,12.248767150540067,583274.9210320985,358.0543971068592
90440.0,50900.0,0.06,0.013,0.288,10952099.286,0.17579239845100805,0.824207601548992,12.248767150540067,,
90512.0,50900.0,0.04,0.006,0.288,10960089.373,0.17536031574335056,0.8246396842566495,11.997116334314484,,
90584.0,50900.0,0.04,0.006,0.288,10967865.509,0.1749255186690378,0.8250744813309622,11.747645767116762,249938.46824047764,435.4836219577743
90656.0,50900.0,0.06,0.012,0.288,10975434.5,0.17448810423337052,0.8255118957666294,11.500277492547816,,
90728.0,50900.0,0.06,0.012,0.288,10975434.5,0.17448810423337052,0.8255118957666294,11.500277492547816,,
90800.0,50900.0,0.03,0.005,0.287,10982803.197,0.17404817031879208,0.825951829681208,11.25493283857621,355822.6441077809,231.5570026077319
90872.0,50900.0,0.04,0.005,0.287,10989978.295,0.17360581255964874,0.8263941874403513,11.011535020789951,,
90944.0,50900.0,0.04,0.005,0.287,10989978.295,0.17360581255964874,0.8263941874403513,11.011535020789951,,
91016.0,50900.0,0.06,0.015,0.287,10996966.203,0.17316112243942117,0.8268388775605788,10.770010727680248,757195.5917614948,207.52048079911833
91088.0,50900.0,0.05,0.011,0.287,11003772.981,0.17271418629583307,0.827285813704167,10.53029094949153,,
91160.0,50900.0,0.07,0.021,0.287,11010404.314,0.17226508494241752,0.8277349150575825,10.292311293821902,,
91232.0,50900.0,0.07,0.021,0.287,11010404.314,0.17226508494241752,0.8277349150575825,10.292311293821902,1314261.0772110096,324.2549826064311
91304.0,50900.0,0.03,0.004,0.287,11016865.515,0.17181389367715702,0.828186106322843,10.056011978809748,,
91376.0,50900.0,0.04,0.008,0.287,11023161.534,0.17136068251515443,0.8286393174848455,9.821337639605053,,
91448.0,50900.0,0.04,0.008,0.287,11023161.534,0.17136068251515443,0.8286393174848455,9.821337639605053,540431.7406295352,367.598565794642
91519.0,50900.0,0.05,0.007,0.287,11029296.988,0.17090551653721436,0.8290944834627856,9.588237038241903,,
91591.0,50900.0,0.04,0.007,0.286,11035276.184,0.1704484562865354,0.8295515437134646,9.35666273359086,,
