easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,thickness (ft),proppant weight (lbs),pump rate (cubic feet/min)
72800.0,12300.0,0.11,0.059,0.306,5602860.456,0.08925784014749549,0.9107421598525045,47.16243681927431,1186176.082665989,313.77679708869425
72890.0,12300.0,0.09,0.029,0.306,5616847.658,0.08893396249912792,0.9110660375008721,47.26126391212165,,
72980.0,12300.0,0.07,0.023,0.306,5631213.617,0.0886139144232515,0.9113860855767485,47.36012321941822,,
73071.0,12300.0,0.08,0.022,0.306,5645949.332,0.0882976269431528,0.9117023730568472,47.458986728522774,,
73161.0,12300.0,0.07,0.021,0.306,5661046.046,0.08798503317822855,0.9120149668217714,47.55782729683077,787756.1017356709,344.88364009058307
73251.0,12300.0,0.09,0.035,0.306,5676495.239,0.08767606829496795,0.912323931705032,47.65661863290426,,
73341.0,12300.0,0.09,0.035,0.306,5676495.239,0.08767606829496795,0.912323931705032,47.65661863290426,,
73431.0,12300.0,0.09,0.038,0.306,5692288.626,0.0873706694521785,0.9126293305478215,47.7553352755416,,
73522.0,12300.0,0.09,0.042,0.307,5708418.147,0.08706877574191393,0.912931224258086,47.85395257120829,859515.2448189678,282.3500897041129
73612.0,12300.0,0.11,0.062,0.307,5724875.96,0.08677032812750896,0.913229671872491,47.95244665055164,,
73702.0,12300.0,0.07,0.031,0.307,5741654.437,0.08647526937964625,0.9135247306203538,48.05079440416414,,
73792.0,12300.0,0.09,0.032,0.307,5758746.155,0.08618354401189343,0.9138164559881066,48.148973458158814,,
73882.0,12300.0,0.07,0.017,0.307,5776143.889,0.08589509821585058,0.9141049017841494,48.24696214954515,592712.4049033119,253.0394403496975
73973.0,12300.0,0.08,0.026,0.307,5793840.605,0.08560987979704825,0.9143901202029517,48.344739501797385,,
74063.0,12300.0,0.09,0.028,0.307,5811829.453,0.08532783811135869,0.9146721618886413,48.44228520078412,,
74153.0,12300.0,0.11,0.051,0.308,5830103.762,0.08504892400306496,0.914951075996935,48.53957957097279,,
74243.0,12300.0,0.11,0.051,0.308,5830103.762,0.08504892400306496,0.914951075996935,48.53957957097279,1226656.6261599103,330.0028738996442
74333.0,12300.0,0.08,0.024,0.308,5848657.031,0.08477308974425843,0.9152269102557415,48.63660355229946,,
74424.0,12300.0,0.11,0.054,0.308,5867482.922,0.084500288975905,0.915499711024095,48.733338677510176,,
74514.0,12300.0,0.08,0.028,0.308,5886575.258,0.0842304766509504,0.9157695233490496,48.829767050122555,,
74604.0,12300.0,0.09,0.036,0.308,5905928.013,0.08396360897897764,0.9160363910210223,48.92587132315734,779912.5540958908,338.93221769673823
74694.0,12300.0,0.1,0.042,0.308,5925535.306,0.08369964337332927,0.9163003566266708,49.02163467838639,,
74784.0,12300.0,0.1,0.034,0.308,5945391.399,0.08343853839974329,0.9165614616002568,49.11704080634745,,
74875.0,12300.0,0.1,0.034,0.309,5965490.688,0.08318025372720746,0.9168197462727925,49.2120738870541,,
74965.0,12300.0,0.11,0.058,0.309,5985827.7,0.08292475008086306,0.9170752499191369,49.30671857128491,838389.9714192401,246.2109060175075
75055.0,12300.0,0.1,0.035,0.309,6006397.086,0.08267198919640222,0.9173280108035978,49.40095996259897,,
75145.0,12300.0,0.1,0.035,0.309,6006397.086,0.08267198919640222,0.9173280108035978,49.40095996259897,,
75235.0,12300.0,0.11,0.062,0.309,6027193.618,0.08242193377676532,0.9175780662232347,49.49478360001948,,
75326.0,12300.0,0.09,0.031,0.309,6048212.185,0.08217454745051286,0.9178254525494871,49.58817544119921,559120.6164493649,271.8789252869171
