easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,thickness (ft),proppant weight (lbs),pump rate (cubic feet/min)
41900.0,2700.0,0.08,0.033,0.298,9575497.422,0.2045663406480356,0.7954336593519644,15.820715763977097,457208.15992249124,287.9009382048618
42018.0,2700.0,0.08,0.025,0.298,9573707.342,0.2044514078127469,0.7955485921872532,15.57799910817141,,
42136.0,2700.0,0.05,0.011,0.298,9571762.191,0.2043347575553073,0.7956652424446927,15.33522704473585,,
42254.0,2700.0,0.07,0.017,0.298,9567402.516,0.20409622460716173,0.7959037753928383,14.84968480436774,664434.9017284561,252.64916055528695
42372.0,2700.0,0.08,0.036,0.298,9564985.877,0.2039743019164288,0.7960256980835712,14.606999146536817,,
42490.0,2700.0,0.06,0.014,0.298,9562409.937,0.20385058180884955,0.7961494181911505,14.364427120747386,,
42608.0,2700.0,0.08,0.032,0.298,9559673.606,0.20372504437953728,0.7962749556204627,14.122011453619345,1298333.8505835154,403.5546909846527
42726.0,2700.0,0.06,0.013,0.298,9556775.777,0.20359766976661295,0.796402330233387,13.879795058717376,,
42844.0,2700.0,0.05,0.007,0.298,9553715.334,0.2034684381538122,0.7965315618461878,13.637821035959862,,
42962.0,2700.0,0.07,0.019,0.298,9547102.064,0.20320432490980922,0.7967956750901908,13.154773432172426,764809.9517537502,316.5916328987952
43080.0,2700.0,0.07,0.016,0.298,9543546.936,0.20306940390138817,0.7969305960986118,12.913786972042717,,
43198.0,2700.0,0.06,0.014,0.298,9539824.591,0.20293254714493492,0.7970674528550651,12.67321712163315,,
43316.0,2700.0,0.08,0.029,0.298,9535933.847,0.2027937350985509,0.7972062649014491,12.433107889332335,1422652.0080329431,251.08670104065968
43433.0,2700.0,0.06,0.02,0.298,9531873.511,0.2026529482848921,0.7973470517151079,12.193503457160352,,
43551.0,2700.0,0.07,0.018,0.298,9523239.228,0.20236537279227973,0.7976346272077203,11.715986565251708,,
43669.0,2700.0,0.07,0.017,0.298,9518662.838,0.2022185455154364,0.7977814544845636,11.47816329932447,872694.5536557538,295.9571201073859
43787.0,2700.0,0.08,0.024,0.298,9513911.968,0.20206966628354472,0.7979303337164553,11.241023210227285,,
43905.0,2700.0,0.05,0.01,0.298,9508985.37,0.2019187159995923,0.7980812840004077,11.004611276915819,,
44023.0,2700.0,0.08,0.027,0.298,9503881.787,0.2017656756549137,0.7982343243450862,10.768972618969423,817747.3914326773,255.74439389864494
44141.0,2700.0,0.07,0.018,0.298,9498599.952,0.20161052633380394,0.7983894736661961,10.534152488696455,,
44259.0,2700.0,0.07,0.017,0.298,9487496.42,0.2012938255915979,0.7987061744084021,10.067149431199029,,
44377.0,2700.0,0.07,0.02,0.298,9481672.151,0.2011322368462061,0.7988677631537939,9.835057590256822,1405022.3192571949,318.77875884991613
44495.0,2700.0,0.07,0.017,0.298,9475664.486,0.20096846448594285,0.7990315355140571,9.603966428116587,,
44613.0,2700.0,0.09,0.038,0.298,9469472.124,0.20080249013304327,0.7991975098669567,9.373921714473674,,
44731.0,2700.0,0.09,0.034,0.298,9463093.759,0.20063429553340706,0.7993657044665929,9.144969287310037,835417.6004407513,345.9938243209004
44849.0,2700.0,0.05,0.013,0.298,9456528.078,0.20046386256250717,0.7995361374374929,8.91715503897733,,
44967.0,2700.0,0.09,0.035,0.297,9442829.516,0.20011620969321361,0.7998837903067864,8.465124830475116,,
45085.0,2700.0,0.08,0.028,0.297,9435694.001,0.19993895424937647,0.8000610457506235,8.241000788706275,576778.53059561,256.3421441683142
45203.0,2700.0,0.05,0.01,0.297,9428365.907,0.1997593893567631,0.8002406106432369,8.0181987279,,
45321.0,2700.0,0.06,0.016,0.297,9420843.919,0.19957749763439198,0.800422502365608,7.796764569947854,,
45439.0,2700.0,0.07,0.016,0.297,9413126.722,0.19939326187102857,0.8006067381289714,7.576744186860558,585581.692499393,160.1713845460545
45557.0,2700.0,0.08,0.026,0.297,9397101.466,0.19901769026918129,0.8009823097308187,7.141127856321757,,
45675.0,2700.0,0.07,0.017,0.297,9388790.802,0.1988263209250797,0.8011736790749203,6.9256232081227695,,
45793.0,2700.0,0.07,0.016,0.297,9380279.724,0.19863254054494744,0.8013674594550526,6.711714885498806,1017108.6802351382,293.6158806299624
45911.0,2700.0,0.08,0.032,0.297,9371566.948,0.19843633288358034,0.8015636671164197,6.499448172351671,,
46029.0,2700.0,0.06,0.018,0.297,9362651.202,0.19823768191432467,0.8017623180856753,6.28886815929139,,
46147.0,2700.0,0.08,0.036,0.297,9353531.228,0.19803657183837003,0.8019634281616299,6.080019715914699,923768.9067514649,206.34272146260918
46265.0,2700.0,0.09,0.025,0.297,9334673.627,0.1976269123660536,0.8023730876339464,5.667695736399042,,
46382.0,2700.0,0.06,0.015,0.297,9324933.558,0.19741833259613098,0.802581667403869,5.464308568205933,,
46500.0,2700.0,0.09,0.032,0.297,9314984.38,0.19720723299238543,0.8027927670076146,5.2628296423070315,743141.4744595662,332.3772572648699
