easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,thickness (ft),proppant weight (lbs),pump rate (cubic feet/min)
50100.0,76500.0,0.03,0.005,0.31,9429684.996,0.0,1.0,43.186757580039504,757232.7925717977,309.273848029978
50161.0,76500.0,0.02,0.002,0.31,9434627.319,0.0,1.0,43.453874213573435,,
50222.0,76500.0,0.02,0.002,0.31,9434627.319,0.0,1.0,43.453874213573435,819122.3263273522,355.22213496822224
50283.0,76500.0,0.04,0.005,0.31,9439516.421,0.0,1.0,43.72189504299719,,
50344.0,76500.0,0.04,0.005,0.31,9439516.421,0.0,1.0,43.72189504299719,882229.602995708,261.05570099694665
50405.0,76500.0,0.05,0.01,0.31,9444352.438,0.0,1.0,43.99081139291599,,
50466.0,76500.0,0.03,0.005,0.31,9449135.58,0.0,1.0,44.26061428419979,747953.4815529735,181.90111879738842
50527.0,76500.0,0.03,0.005,0.31,9449135.58,0.0,1.0,44.26061428419979,,
50588.0,76500.0,0.03,0.003,0.31,9453866.13,0.0,1.0,44.53129443374012,571047.2346968533,257.2316672487287
50649.0,76500.0,0.03,0.003,0.31,9453866.13,0.0,1.0,44.53129443374012,,
50710.0,76500.0,0.06,0.013,0.31,9458544.448,0.0,1.0,44.80284225429846,843259.4413439063,308.1103931566074
50771.0,76500.0,0.05,0.007,0.31,9463170.962,0.0,1.0,45.07524785459545,,
50832.0,76500.0,0.05,0.007,0.31,9463170.962,0.0,1.0,45.07524785459545,574442.5532606124,326.48919877447264
50893.0,76500.0,0.06,0.018,0.31,9467746.175,0.0,1.0,45.3485010396008,,
50954.0,76500.0,0.06,0.016,0.31,9472270.653,0.0,1.0,45.62259131094893,416280.2914066821,260.5825589590805
51015.0,76500.0,0.06,0.016,0.31,9472270.653,0.0,1.0,45.62259131094893,,
51076.0,76500.0,0.07,0.021,0.31,9476745.032,0.0,1.0,45.897507867570525,645076.0631485969,263.9060150098127
51137.0,76500.0,0.07,0.021,0.31,9476745.032,0.0,1.0,45.897507867570525,,
51199.0,76500.0,0.04,0.009,0.31,9481170.011,0.0,1.0,46.17323960647721,556963.3488319966,313.90182961839776
51260.0,76500.0,0.02,0.001,0.31,9485546.351,0.0,1.0,46.449775123696845,,
51321.0,76500.0,0.02,0.001,0.31,9485546.351,0.0,1.0,46.449775123696845,834020.3456844063,360.88020703324344
51382.0,76500.0,0.04,0.006,0.31,9489874.87,0.0,1.0,46.72710271538444,,
51443.0,76500.0,0.04,0.006,0.31,9489874.87,0.0,1.0,46.72710271538444,361941.7416145688,345.3559492313237
51504.0,76500.0,0.05,0.01,0.31,9494156.443,0.0,1.0,47.00521037902186,,
51565.0,76500.0,0.02,0.002,0.31,9498392.0,0.0,1.0,47.28408581481974,728136.7558805821,312.2698354471958
51626.0,76500.0,0.02,0.002,0.31,9498392.0,0.0,1.0,47.28408581481974,,
51687.0,76500.0,0.03,0.005,0.31,9502582.517,0.0,1.0,47.56371642717704,718638.4388126408,296.9864546087314
51748.0,76500.0,0.03,0.005,0.31,9502582.517,0.0,1.0,47.56371642717704,,
51809.0,76500.0,0.05,0.011,0.31,9506729.022,0.0,1.0,47.8440893263044,793705.3892397013,344.95853333680407
51870.0,76500.0,0.04,0.005,0.31,9510832.582,0.0,1.0,48.125191329937834,,
51931.0,76500.0,0.04,0.005,0.31,9510832.582,0.0,1.0,48.125191329937834,1102561.6913109715,340.3968819272528
51992.0,76500.0,0.03,0.005,0.31,9514894.307,0.0,1.0,48.40700896512603,,
52053.0,76500.0,0.04,0.007,0.31,9518915.343,0.0,1.0,48.68952847012216,791556.4408873753,268.43825472319236
52114.0,76500.0,0.04,0.007,0.31,9518915.343,0.0,1.0,48.68952847012216,,
52175.0,76500.0,0.05,0.01,0.31,9522896.872,0.0,1.0,48.97273579638195,1371607.3508429837,322.72030823207166
52236.0,76500.0,0.05,0.01,0.31,9522896.872,0.0,1.0,48.97273579638195,,
52297.0,76500.0,0.04,0.008,0.31,9526840.103,0.0,1.0,49.25661661056902,844196.3066549102,347.3094595093269
52358.0,76500.0,0.08,0.023,0.31,9530746.274,0.0,1.0,49.54115629668926,,
52419.0,76500.0,0.08,0.023,0.31,9530746.274,0.0,1.0,49.54115629668926,468055.1767033456,292.05571076990987
52480.0,76500.0,0.04,0.006,0.31,9534616.647,0.0,1.0,49.826339958199625,,
52541.0,76500.0,0.04,0.006,0.31,9534616.647,0.0,1.0,49.826339958199625,744231.9373485874,289.9280988683262
52602.0,76500.0,0.04,0.007,0.31,9538452.503,0.0,1.0,50.112152420248606,,
52663.0,76500.0,0.03,0.003,0.311,9542255.141,0.0,1.0,50.39857823188187,1723931.3085098893,240.27853003832047
52724.0,76500.0,0.03,0.003,0.311,9542255.141,0.0,1.0,50.39857823188187,,
52785.0,76500.0,0.02,0.002,0.311,9546025.873,0.0,1.0,50.68560166830819,631907.8508670124,288.09250279564276
52846.0,76500.0,0.02,0.002,0.311,9546025.873,0.0,1.0,50.68560166830819,,
52907.0,76500.0,0.04,0.006,0.311,9549766.022,0.0,1.0,50.973206733194324,762999.5086998014,302.53301616853867
52968.0,76500.0,0.06,0.011,0.311,9553476.92,0.0,1.0,51.261377160949195,,
53029.0,76500.0,0.06,0.011,0.311,9553476.92,0.0,1.0,51.261377160949195,841717.8257022293,314.61182053032394
53090.0,76500.0,0.01,0.001,0.311,9557159.899,0.0,1.0,51.55009641904604,,
53151.0,76500.0,0.05,0.008,0.311,9560816.298,0.0,1.0,51.839347710344654,1393886.5547991314,390.61137573999764
53212.0,76500.0,0.05,0.008,0.311,9560816.298,0.0,1.0,51.839347710344654,,
