easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,thickness (ft),proppant weight (lbs),pump rate (cubic feet/min)
80400.0,7100.0,0.08,0.023,0.321,6553932.168,0.07715406005274969,0.9228459399472503,40.77278141876428,601772.503178992,353.5146745700081
80477.0,7100.0,0.09,0.027,0.321,6582176.986,0.0770845978500013,0.9229154021499987,40.89455429672,,
80555.0,7100.0,0.08,0.028,0.322,6610473.821,0.07701621925896733,0.9229837807410327,41.015403315974694,864910.180066437,344.1488198938859
80632.0,7100.0,0.08,0.028,0.322,6610473.821,0.07701621925896733,0.9229837807410327,41.015403315974694,,
80709.0,7100.0,0.08,0.027,0.322,6638819.839,0.07694889572752857,0.9230511042724714,41.13531790094793,352922.45837934426,306.5024679982407
80787.0,7100.0,0.09,0.034,0.322,6667212.215,0.07688259851571708,0.9231174014842829,41.254287433475476,,
80864.0,7100.0,0.1,0.038,0.322,6695648.136,0.0768172986821537,0.9231827013178463,41.37230124702074,724159.9788070491,396.5458386271732
80941.0,7100.0,0.1,0.038,0.322,6695648.136,0.0768172986821537,0.9231827013178463,41.37230124702074,,
81018.0,7100.0,0.1,0.046,0.322,6724124.797,0.07675296707006515,0.9232470329299348,41.489348620842435,915583.4329013992,289.1614654714493
81096.0,7100.0,0.08,0.028,0.322,6752639.406,0.07668957429304075,0.9233104257069592,41.6054187740423,,
81173.0,7100.0,0.09,0.033,0.323,6781189.173,0.07662709072082205,0.9233729092791779,41.7205008596801,1058624.779002047,247.85632275465036
81250.0,7100.0,0.08,0.027,0.323,6809771.321,0.07656548646489048,0.9234345135351095,41.834583958675466,,
81328.0,7100.0,0.08,0.027,0.323,6809771.321,0.07656548646489048,0.9234345135351095,41.834583958675466,1934655.9351798235,266.4225282203928
81405.0,7100.0,0.09,0.036,0.323,6838383.074,0.07650473136392016,0.9234952686360798,41.94765707376971,,
81482.0,7100.0,0.09,0.044,0.323,6867021.665,0.07644479496864892,0.9235552050313511,42.059709123308025,1071621.6318081561,212.73534189532398
81560.0,7100.0,0.05,0.01,0.323,6895684.33,0.07638564652717472,0.9236143534728253,42.17072893498423,,
81637.0,7100.0,0.05,0.01,0.323,6895684.33,0.07638564652717472,0.9236143534728253,42.17072893498423,358090.162900955,375.0159204313171
81714.0,7100.0,0.1,0.051,0.323,6924368.308,0.07632725496927174,0.9236727450307283,42.28070523946933,,
81792.0,7100.0,0.09,0.039,0.324,6953070.841,0.07626958889108024,0.9237304111089197,42.38962666401642,761620.1007798674,263.9377414577397
81869.0,7100.0,0.08,0.031,0.324,6981789.174,0.07621261653922345,0.9237873834607766,42.49748172580136,,
81946.0,7100.0,0.08,0.031,0.324,6981789.174,0.07621261653922345,0.9237873834607766,42.49748172580136,989815.11927832,368.3465372432205
82024.0,7100.0,0.06,0.019,0.324,7010520.551,0.0761563057945627,0.9238436942054373,42.60425882533171,,
82101.0,7100.0,0.05,0.013,0.324,7039262.215,0.07610062415573104,0.923899375844269,42.70994623957642,357924.89534504357,274.39720664489124
82178.0,7100.0,0.08,0.024,0.324,7068011.412,0.07604553872250519,0.9239544612774948,42.81453211516785,,
82255.0,7100.0,0.09,0.043,0.324,7096765.382,0.07599101617843433,0.9240089838215657,42.918004461132625,360023.37938629405,340.9837649289801
82333.0,7100.0,0.09,0.043,0.324,7096765.382,0.07599101617843433,0.9240089838215657,42.918004461132625,,
82410.0,7100.0,0.05,0.013,0.324,7125521.364,0.07593702277354811,0.9240629772264519,43.02035114190657,850945.1957696927,346.21736147467675
82487.0,7100.0,0.1,0.032,0.325,7154276.592,0.0758835243062923,0.9241164756937077,43.121559869816735,,
82565.0,7100.0,0.07,0.019,0.325,7183028.298,0.07583048610525611,0.9241695138947439,43.22161819763532,1258950.362638762,244.2265554835511
82642.0,7100.0,0.07,0.019,0.325,7183028.298,0.07583048610525611,0.9241695138947439,43.22161819763532,,
82719.0,7100.0,0.08,0.018,0.325,7211773.704,0.07577787301040495,0.924222126989595,43.320513510870036,360818.3268701464,285.04166582959397
82797.0,7100.0,0.08,0.023,0.325,7240510.028,0.07572564935388021,0.9242743506461197,43.41823301990486,,
82874.0,7100.0,0.09,0.038,0.325,7269234.48,0.0756737789402266,0.9243262210597734,43.514763751926615,1141997.2146289304,323.7305093145839
82951.0,7100.0,0.07,0.023,0.325,7297944.261,0.07562222502640727,0.9243777749735927,43.610092542661086,,
83029.0,7100.0,0.07,0.023,0.325,7297944.261,0.07562222502640727,0.9243777749735927,43.610092542661086,819158.5502206367,323.9274414871808
83106.0,7100.0,0.07,0.022,0.326,7326636.561,0.07557095030071649,0.9244290496992835,43.70420602794013,,
83183.0,7100.0,0.07,0.025,0.326,7355308.562,0.07551991686185255,0.9244800831381474,43.79709063502878,256832.95444430562,214.95719464101697
83261.0,7100.0,0.06,0.015,0.326,7383957.43,0.0754690861967931,0.924530913803207,43.88873257365,,
83338.0,7100.0,0.06,0.015,0.326,7383957.43,0.0754690861967931,0.924530913803207,43.88873257365,905050.3659661957,261.38273764271224
83415.0,7100.0,0.06,0.015,0.326,7412580.321,0.07541841915854905,0.9245815808414509,43.9791178269296,,
83492.0,7100.0,0.07,0.022,0.326,7441174.377,0.07536787594298432,0.9246321240570157,44.06823214191756,995483.5903704431,348.6097262950795
83570.0,7100.0,0.08,0.031,0.326,7469736.721,0.0753174160650249,0.924682583934975,44.15606102005144,,
83647.0,7100.0,0.08,0.031,0.326,7469736.721,0.0753174160650249,0.924682583934975,44.15606102005144,764453.3321264898,303.71497840536813
83724.0,7100.0,0.09,0.042,0.327,7498264.465,0.0752669983343891,0.9247330016656109,44.242589707103335,,
83802.0,7100.0,0.07,0.017,0.327,7526754.699,0.07521658083049754,0.9247834191695025,44.32780318315866,492717.68798962416,299.62019909829155
83879.0,7100.0,0.07,0.02,0.327,7555204.496,0.07516612087643683,0.9248338791235632,44.41168615195729,,
83956.0,7100.0,0.09,0.039,0.327,7583610.908,0.07511557501276371,0.9248844249872363,44.49422303029763,453579.7784044218,340.70046344100876
84034.0,7100.0,0.09,0.039,0.327,7583610.908,0.07511557501276371,0.9248844249872363,44.49422303029763,,
84111.0,7100.0,0.09,0.038,0.327,7611970.966,0.07506489896982436,0.9249351010301756,44.57539793683561,310996.06610193936,381.12671992219225
84188.0,7100.0,0.08,0.024,0.327,7640281.679,0.07501404763997764,0.9249859523600223,44.655194680785314,,
84266.0,7100.0,0.06,0.013,0.327,7668540.031,0.07496297504853075,0.9250370249514692,44.73359675019118,360979.01656873623,330.21881856664976
84343.0,7100.0,0.06,0.013,0.327,7668540.031,0.07496297504853075,0.9250370249514692,44.73359675019118,,
84420.0,7100.0,0.07,0.016,0.328,7696742.98,0.07491163432412253,0.9250883656758775,44.81058729988297,1062367.1737599815,342.07936177899086
84498.0,7100.0,0.06,0.014,0.328,7724887.46,0.07485997766821405,0.9251400223317859,44.886149139239926,,
84575.0,7100.0,0.07,0.023,0.328,7752970.373,0.07480795632370048,0.9251920436762995,44.96026471938282,691700.103490853,276.96267410121135
84652.0,7100.0,0.06,0.015,0.328,7780988.594,0.07475552054292577,0.9252444794570742,45.032916120251066,,
84729.0,7100.0,0.06,0.015,0.328,7780988.594,0.07475552054292577,0.9252444794570742,45.032916120251066,1070305.5271207136,349.3750293380046
84807.0,7100.0,0.05,0.011,0.328,7808938.966,0.07470261955475208,0.9252973804452479,45.1040850373305,,
84884.0,7100.0,0.09,0.029,0.328,7836818.298,0.07464920153061046,0.9253507984693895,45.173752767943135,1389927.2530355249,307.3039568041938
84961.0,7100.0,0.07,0.019,0.329,7864623.368,0.07459521355036099,0.925404786449639,45.24190019737264,,
85039.0,7100.0,0.07,0.019,0.329,7864623.368,0.07459521355036099,0.925404786449639,45.24190019737264,1371897.3984304606,349.22297381536106
85116.0,7100.0,0.09,0.034,0.329,7892350.915,0.07454060156686251,0.9254593984331375,45.30850778465337,,
85193.0,7100.0,0.07,0.029,0.329,7919997.641,0.07448531037023519,0.9255146896297648,45.37355554803864,1092486.600685832,425.0897105969244
85271.0,7100.0,0.08,0.027,0.329,7947560.211,0.07442928355154653,0.9255707164484535,45.437023050351236,,
85348.0,7100.0,0.08,0.027,0.329,7947560.211,0.07442928355154653,0.9255707164484535,45.437023050351236,1124112.6599022483,221.86060092974228
85425.0,7100.0,0.08,0.022,0.329,7975035.247,0.07437246346567192,0.925627536534328,45.49888938404256,,
85503.0,7100.0,0.1,0.047,0.329,8002419.33,0.07431479119419959,0.9256852088058004,45.559133156177296,1164469.610258553,259.77664247685715
85580.0,7100.0,0.07,0.025,0.329,8029708.996,0.07425620650788721,0.9257437934921128,45.61773247322087,,
85657.0,7100.0,0.05,0.009,0.33,8056900.736,0.07419664782908526,0.9258033521709147,45.67466492597606,735732.1303806179,327.4174260059222
85734.0,7100.0,0.05,0.009,0.33,8056900.736,0.07419664782908526,0.9258033521709147,45.67466492597606,,
